time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2023/10/31/17:18:52.119457,127778,1698743932,117621918,/gps,0,0,24.8819241867,121.156448702,348.690002441,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.170100,127779,1698743932,168034981,/gps,0,0,24.8819245533,121.156449995,348.670013428,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.220270,127780,1698743932,218078982,/gps,0,0,24.8819249283,121.156451315,348.670013428,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.269907,127781,1698743932,268236237,/gps,0,0,24.881925305,121.15645265,348.660003662,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.319579,127782,1698743932,317949307,/gps,0,0,24.8819256833,121.156453987,348.649993896,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.369936,127783,1698743932,367978035,/gps,0,0,24.8819260567,121.156455338,348.630004883,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.421098,127784,1698743932,417742291,/gps,0,0,24.8819264417,121.156456705,348.619995117,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.519793,127785,1698743932,518236838,/gps,0,0,24.8819272267,121.156459452,348.600006104,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.570021,127786,1698743932,568342591,/gps,0,0,24.8819276217,121.156460833,348.579986572,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.619823,127787,1698743932,618064337,/gps,0,0,24.881928035,121.156462198,348.570007324,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.669795,127788,1698743932,668104969,/gps,0,0,24.88192845,121.156463582,348.549987793,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.719837,127789,1698743932,717923287,/gps,0,0,24.8819288683,121.156464977,348.540008545,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.770113,127790,1698743932,768020527,/gps,0,0,24.881929295,121.156466358,348.529998779,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.819690,127791,1698743932,818069322,/gps,0,0,24.8819297367,121.156467742,348.519989014,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
2023/10/31/17:18:52.870416,127792,1698743932,869081694,/gps,0,0,24.8819301867,121.156469113,348.510009766,"(7.56900021260977e-05, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001537600088322164)",2
